job_id,title,department,salary_range,telecommuting,has_company_logo,has_questions,fraudulent,country_id,emp_type_id,req_exp_id,req_edu_id,industry_id,function_id
11143,English Teacher Abroad ,,,False,True,True,False,1,5,3,2,17,3
11144,Sales Assistant - SAACHI,,,False,False,False,False,1,2,3,1,86,3
11145,Customer Service Associate - On Call ,,,False,True,False,False,1,4,6,4,17,10
11146,Customer Service Techincal Specialist - Part Time,,,False,True,False,False,1,4,6,4,11,2
11147,Front End Developer | Client-Side Coder,,,False,True,True,False,1,2,5,2,10,9
11148,Associate Strategist,Client Services,,False,True,True,False,4,2,5,2,10,18
11149,Customer Service Team Lead ,,,False,True,False,False,1,2,6,4,7,2
11150,Swindon Logistics Apprentice/Warehousing Apprenticeship Under NAS 16-18 Year Olds Only,,,False,True,True,False,4,2,2,4,48,14
11151,Administrative Assistant ,Human Resources & Recruiting,,False,True,True,False,1,3,3,1,1,3
11152,ELECTRICIANS. & EXPERIENCED HELPERS (Residential & Commercial) ,,,False,False,False,False,1,2,3,1,15,3
11153,Customer Service Associate ,,,False,True,False,False,1,2,6,4,14,2
11154,Senior Data Warehouse Developer,,,False,True,False,False,4,2,4,1,5,3
11155,Market Research Analyst ,Product Development,,False,True,True,False,1,3,3,1,1,3
11156,Controls Engineer,,,False,False,False,False,1,2,3,1,1,3
11157,Chinese Growth Manager,,,False,True,True,False,14,3,3,1,1,3
11158,Senior Computer Vision/Machine Learning Programmer,,90000-130000,False,False,False,False,1,2,8,3,3,9
11159,Sr. Estimator,Estimating,,False,True,True,False,1,2,4,2,15,15
11160,Customer Service Associate - Part Time ,,,False,True,False,False,1,4,6,4,14,2
11161,Customer Service Associate ,,,False,True,False,False,1,2,6,4,7,2
11162,Front End Developer,Engineer,,False,True,False,False,1,2,3,1,6,3
11163,Operations Coordinator ,Operations ,,False,True,True,False,1,3,3,1,1,3
11164,Customer Service Representative ,,,False,True,False,False,1,2,6,4,14,2
11165,Customer Service Associate ,,,False,True,False,False,1,2,6,4,13,10
11166,Turkish Speaking Customer Support Representative,Reservations,,False,True,True,False,13,2,6,1,1,2
11167,Sales Representatives,,,True,True,False,False,1,2,3,1,1,3
11168,Lead Customer Service Associate ,,,False,True,False,False,9,2,6,4,52,2
11169,Oxford Fragrance/Beauty Promotional Staff,,,False,True,False,False,4,3,3,1,25,3
11170,Customer Service Associate ,,,False,True,False,False,1,2,6,4,14,2
11171,Product Manager,,,False,True,False,False,1,2,4,2,10,16
11172,Customer Service Associate Reception/Hospitality - On Call ,,,False,True,False,False,1,4,6,4,14,2
11173,Digital Project Manager ,Product Development,,False,True,True,False,1,3,3,1,1,3
11174,Customer Service Technical Specialist ,,,False,True,False,False,1,2,6,4,14,2
11175,Customer Service Associate - Part Time ,,,False,True,False,False,1,2,6,4,7,2
11176,Customer Service Associate - Part Time ,,,False,True,False,False,1,4,6,4,7,2
11177,English Teacher Abroad ,,,False,True,True,False,1,5,3,2,17,3
11178,Computer Vision Master,Engineering,80000-130000,False,True,True,False,1,2,4,2,3,9
11179,Contact Center Representatives ,,,False,True,False,False,1,2,6,4,7,2
11180,Junior Finance Position,,,False,True,True,False,1,5,3,1,1,3
11181,Information Technology Technician,IT Services,30000-45000,False,True,True,False,1,2,5,9,6,7
11182,Network Analyst Tier I-III,IT Services,40000-70000,False,True,True,False,1,2,5,9,6,7
11183,Wireless Sales Consultants Wanted - Hiring This Week!!!,,,False,False,False,False,1,4,6,4,60,4
11184,Digital Marketing Manager,,,False,True,False,False,1,2,4,2,2,1
11185,Graduates: English Teacher Abroad ,,,False,True,False,False,1,5,3,2,17,3
11186,English Teacher Abroad,,,False,True,True,False,1,5,3,2,17,3
11187,Network Architect,IT,,False,True,False,False,1,2,4,2,6,7
11188,Publisher Relations Manager,,,False,True,False,False,1,2,5,2,3,4
11189,Account Manager,,,False,True,False,False,1,2,4,2,2,15
11190,English Teacher Abroad,,,False,True,True,False,1,5,3,2,17,3
11191,Senior Engineer (Java or C++),,,False,False,False,False,1,2,4,1,90,3
11192,English Teacher Overseas,,,False,True,True,False,21,5,3,2,17,3
11193,Graduates: English Teacher Abroad ,,,False,True,False,False,1,5,3,2,17,3
11194,Procedure Writer,,,False,True,False,False,1,5,3,1,46,3
11195,Copywriter (Freelance),Marketing ,,False,True,False,False,23,4,6,2,10,33
11196,Customer Service Associate (Part-Time),,,False,True,False,False,1,4,6,4,11,2
11197,Administrative Assistant,Storefronts,,False,True,True,False,1,2,6,5,15,10
11198,English Teacher Abroad ,,,False,True,True,False,1,5,3,2,17,3
11199,Case Management Coach (Work From Home In the Midwest--Plus 50% Travel),,,False,False,False,False,1,2,4,2,4,13
11200,Training Developer,,,False,True,False,False,1,3,3,1,1,3
11201,.Net Software Developer - Integration,,,False,True,False,False,1,2,3,2,6,3
11202,2015 Undergrad- Account Management Associate,,,False,True,True,False,1,2,6,2,7,4
11203,Digital Account Manager,,,False,True,False,False,28,2,4,5,5,20
11204,Graduate NOC Officer (Shift Role),NOC,0-0,False,True,True,False,25,2,6,2,6,7
11205,Senior Python Dev,,90000-110000,False,False,True,False,9,2,4,5,10,7
11206,Project Manager,,90000-110000,False,True,True,False,5,2,4,10,59,20
11207,English Teacher Abroad ,,,False,True,True,False,1,5,3,2,17,3
11208,Regional Inside Sales Representative,,,False,False,False,False,1,2,3,1,43,3
11209,Software Engineer Intern ,,,False,True,False,False,2,6,1,3,6,7
11210,Executive Director - Healthy Child Healthy World,Healthy Child Healthy World,125000-150000,False,True,True,False,1,2,7,2,79,6
11211,Senior Mac OSX Software Engineer,,,False,True,True,False,1,2,5,5,3,9
11212,Pizza Delivery Drivers - Harrogate,Starbeck ,,False,True,True,False,4,4,2,1,60,3
11213,We need a Front-End Technician ,,70000-100000,False,True,False,False,5,2,4,2,10,7
11214,ASP.Net (C#) Developer,,40000-45000,False,True,True,False,4,2,4,5,6,7
11215,District Manager Assistant,,,False,False,False,False,1,2,6,5,7,10
11216,Customer Service Associate - Part Time ,,,False,True,False,False,1,4,6,4,14,2
11217,Infrastructure Architect,Technology,,False,True,False,False,1,2,4,2,6,7
11218,Data Quality Lead,Command Central,,False,True,True,False,2,2,4,1,6,7
11219,Graduates: English Teacher Abroad ,,,False,True,False,False,1,5,3,2,17,3
11220,"IT Security Engineer, Immediate full time opening at Fortune 500 Co.",,,False,False,False,False,1,2,4,1,6,7
11221,M16 9HQ Warehousing Apprenticeship Under NAS 16-24 year olds,,,False,True,False,False,4,2,1,4,71,3
11222,Telecommunication Engineer,,,False,True,False,False,1,2,4,5,46,9
11223,"Senior Account Executive, Non-Profits",Sales,,False,True,False,False,1,2,4,2,79,4
11224,Experienced Telesales Executive,,15000-18000,False,True,False,False,4,2,3,5,26,4
11225,Production Artist,Design,,False,True,True,False,1,2,5,2,3,11
11226,Linux Systems Engineer,IT Engineering Infrastructure,,False,True,True,False,13,2,4,2,98,7
11227,Sales Partner,,,False,True,False,False,1,2,2,5,35,4
11228,Belfast Fragrance and Beauty Promotional Staff,,,False,True,True,False,4,6,5,5,25,4
11229,Retail Sales Associate - Part Time - Hiring This Week,,,False,False,False,False,1,4,6,4,60,3
11230,SQL Database Analyst (Remote),,0-0,True,True,False,False,1,5,4,2,107,7
11231,Senior JavaScript Developer,Permanent,,False,True,False,False,2,2,4,1,6,7
11232,Game Programmer,,,False,False,False,False,1,3,3,1,3,3
11233,HR Intern ,HR,,False,True,False,False,32,3,3,1,1,3
11234,Regional Sales Executive ,,,False,True,True,False,1,2,4,2,100,15
11235,Sales Director,,,True,True,True,False,1,2,8,9,6,4
11236,Software and Security Engineering / Open Positions,Engineering,,False,True,True,False,4,2,6,1,1,9
11237,English Teacher Abroad ,,,False,True,True,False,1,5,3,2,17,3
11238,Northumberland Estate Agents Customer Service Apprenticeship Under NAS 16-18 Year Olds Only,,,False,True,True,False,4,3,3,4,1,2
11239,Blipp Architect (Full Stack Developer),Engineering,40000-70000,False,True,False,False,4,2,4,5,10,7
11240,Fashion-Driven Photographer and Social Media Expert!,,21000-35000,False,True,True,False,1,2,6,2,113,29
11241,Senior Mortgage Underwriter,,,False,True,True,False,1,2,4,1,19,25
11242,Recruiter (IT Focus) ,,,False,True,True,False,1,2,4,2,26,7
11243,Sales Development Rep (Home/Beauty),Sales,,False,True,False,False,1,2,6,2,3,4
11244,Sales Representative,,,False,False,False,False,1,2,5,5,7,4
11245,Risk and Asset Officer,Finance Risk & Asset Management,,False,False,True,False,89,2,2,2,89,10
11246,Community / Marketing Coordinator,,,True,True,True,False,1,5,5,2,6,1
11247,Sr Software Engineer (Python/Django) - Remote,Engineering,,False,True,False,False,1,2,4,2,3,9
11248,Product manager,Product development,,False,True,True,False,4,2,3,1,72,16
11249,Senior Research Analyst (Tourism & Travel),,,False,True,False,False,13,2,4,3,28,27
11250,Engagement Manager,Analytics,50000-80000,False,False,True,False,1,2,4,2,8,6
11251,Part-time LPN (NW Georgia Center),,,False,True,True,False,1,4,2,10,39,5
11252,Regional Fleet Sales Manager,non-tech,,False,True,True,False,3,2,3,1,44,4
11253,VP of Sales (CRO),,,False,True,False,False,14,2,3,1,6,3
11254,Account Manager,,,False,True,True,False,1,2,5,2,3,32
11255,English Teacher Abroad,,,False,True,True,False,1,5,3,2,17,3
11256,Now Hiring Inbound Sales Representatives,,0-0,True,True,False,False,1,2,6,4,13,2
11257,Marketing Manager,Marketing,55000-65000,False,True,True,False,1,2,4,2,44,1
11258,Production Supervisor,,,False,False,False,False,1,2,3,1,1,3
11259,Restaurant Manager - Hiring now!,,50000-50000,False,False,False,False,1,2,3,1,74,3
11260,IT Admin,,,False,True,True,False,1,2,4,9,6,7
11261,Analytics Engineer,,,False,True,False,False,2,2,5,2,6,3
11262,Maintenance Technician,,,False,False,False,False,1,2,3,1,1,3
11263,Customer Service Representative,,,False,False,False,False,1,2,3,1,35,3
11264,M16 9HQ Business Admin Apprenticeship available under NAS 16-18 year olds only,,,False,True,True,False,4,3,2,4,1,3
11265,Development Specialist,National Programs,,False,True,True,False,1,2,6,2,79,15
11266,English Teacher Abroad,,,False,True,True,False,1,5,3,2,17,3
11267,Rusholme Admin Assistant Apprenticeship 16-18 Year Olds Only,,,False,True,True,False,4,2,2,4,1,10
11268,Fluid Technician,,,False,False,False,False,1,2,3,4,1,3
11269,Director of Content Marketing (remote/telecommute),Marketing,100000-130000,True,True,True,False,1,2,4,1,10,1
11270,Software Developer,,55000-100000,False,True,True,False,2,2,5,2,6,7
11271,Sales Executive,,,True,True,True,False,1,2,4,4,6,18
11272,Restaurant Manager (Great opportunity!),,50000-50000,False,False,False,False,1,2,3,1,74,3
11273,Campaign Manager,Product Development,,False,True,True,False,1,3,3,1,1,3
11274,iOS Developer - Rithmio,Rithmio,,False,True,False,False,1,2,4,2,6,9
11275,M1 5AN Business Admin Apprenticeship available under NAS 16-18 year olds only,,,False,True,True,False,4,3,2,4,1,3
11276,PROGRESS Systems Supervisor,,,False,False,False,False,1,2,3,1,6,3
11277,Business Manager - Fragrance/ Beauty Dublin,,,False,True,False,False,4,2,4,8,25,6
11278,Commercial Real Estate Salesperson - NJ,,,False,True,True,False,1,2,5,9,109,4
11279,M16 9HQ Retail Assistant Apprenticeship available under NAS 16-18 year olds only Edit  ,,,False,True,True,False,4,3,2,4,1,3
11280,English Teacher Abroad,,,False,True,True,False,1,5,3,2,17,3
11281,Food Quality,,,False,False,False,False,1,2,3,1,1,3
11282,Software Engineer in Test,,,False,True,True,False,1,2,3,2,3,9
11283,English Teacher Abroad ,,,False,True,True,False,1,5,3,2,17,3
11284,Maintenance Mechanic,Maintenance,,False,True,False,False,1,2,4,1,63,21
11285,Digital Procurement Assistant,,14000-25000,False,True,False,False,23,2,6,2,10,37
11286,In-House Sales Recruiter - NY,Revenue,30000-40000,False,True,True,False,1,2,5,2,29,19
11287,Graphic Designer (Augmented Reality and Mobile),Creative Services,50000-70000,False,True,True,False,1,2,5,2,10,11
11288,Sales Executive,,,True,True,True,False,1,2,4,4,6,18
11289,Business Development Manager - Berlin,Berlin,,False,True,False,False,3,2,4,1,6,4
11290,Program Assistant QIDP Assistant Day Program,,,False,True,False,False,1,3,3,1,1,3
11291,Sales Representative with Management Training - AT&T,AFS12,45000-67000,False,True,False,False,1,2,3,1,14,4
11292,Web Developer,,50000-80000,False,True,False,False,2,2,5,2,6,7
11293,English Teacher Abroad,,,False,True,True,False,1,5,3,2,17,3
11294,Engagement Manager - Marketing Strategy,,,False,True,True,False,1,2,4,2,10,1
11295,"Data Scientist, UK",,,False,True,False,False,4,2,4,1,6,3
11296,Driver - Heavy Duty (Seattle),Operations,,False,True,True,False,1,3,3,1,1,8
11297,Sales Representative with Management Training - AT&T,AFS13,45000-67000,False,True,False,False,1,2,3,1,14,4
11298,Warehouse / Operations Assistant,,,False,True,True,False,1,2,5,4,9,26
11299,English Teacher Abroad ,,,False,True,True,False,1,5,3,2,17,3
11300,Data Analyst/Data Quality Specialist,,,False,True,False,False,1,2,5,2,6,18
11301,ERP Implementation Manager,,,False,True,False,False,1,3,3,1,1,3
11302,Health & Wellness Medical Assistant,,,False,True,False,False,1,3,3,1,1,3
11303,Customer Service Apprenticeship available under NAS 16-18 year olds only!,,,False,True,True,False,4,3,2,4,1,3
11304,English Teacher Abroad,,,False,True,True,False,1,5,3,2,17,3
11305,Manchester Business Admin Apprenticeship available under NAS 16-18 year olds only,,,False,True,True,False,4,3,2,4,1,3
11306,Assistant Manager,,,False,False,False,False,1,2,4,2,7,6
11307,Marketing Designer,Marketing,,True,False,True,False,1,2,4,5,10,1
11308,Creative Content Manager,Creative,,False,True,False,False,1,2,4,2,55,29
11309,"Associate Director, iOS",Engineering ,,False,True,True,False,1,2,8,2,1,11
11310,Web Developer,,,False,True,True,False,1,2,6,5,10,9
11311,Senior Software Engineer,Development,,False,False,True,False,1,2,4,2,3,7
11312,Licensed Practical Nurse (LPN)- Private Duty,Nursing,,False,True,False,False,1,3,3,1,1,3
11313,Front-End Developer (JS/CSS/HTML),Development,,True,True,True,False,1,2,2,4,6,12
11314,OUD: Business Controller 5.,,,False,True,True,False,28,3,3,1,1,25
11315,Community Ambassador (Remote),Marketing,,False,True,False,False,14,3,3,1,1,1
11316,Part-Time Customer Care Assistant -- Seasonal,Customer Care - Provisions,,False,True,True,False,1,4,3,1,1,3
11317,"Manager, Content Strategy",,,False,True,False,False,1,2,4,2,73,33
11318,"[Fort Worth, TX] Fundraising Consultant",Sales,25000-30000,True,True,False,False,1,2,6,5,96,4
11319,Assistant Retail Manager -- Must LOVE Dogs,,,False,False,False,False,1,3,3,1,1,3
11320,OUD: Business Controller 3.,,,False,True,True,False,28,3,3,3,1,3
11321,Part Time Cleaner- Ann Arbor Area ,,,False,True,True,False,1,4,6,4,11,3
11322,Accounts management trainee,Accounts,240000-300000,False,True,True,False,10,2,6,2,6,28
11323,General Application,,,False,True,False,False,1,2,3,1,85,3
11324,Corporate Sales Director - Egypt,Sales,300000-420000,False,True,False,False,11,2,8,3,13,4
11325,English Teacher Abroad,,,False,True,True,False,1,5,3,2,17,3
11326,Support Team,,,False,True,False,False,1,2,3,1,1,3
11327,Administrative Assistant,,,False,True,True,False,1,2,5,4,4,10
11328,Senior Data Analytics Engineer,,,False,True,False,False,16,2,4,1,10,3
11329,Inside Sales Professional-Niles,,,False,True,False,False,1,2,3,1,18,4
11330,General Laborer,,,False,True,False,False,1,3,3,1,1,3
11331,Knowledge Data Entry Technician,,20000-25000,False,True,True,False,1,2,6,1,6,7
11332,Director of IT,,,False,True,False,False,1,2,2,2,3,6
11333,DevOps / Release Engineer,,,False,True,False,False,14,3,3,1,1,3
11334,Working Student - Marketing Tech Assistent,Engineering,,False,True,True,False,3,4,1,2,24,9
11335,Brighouse Recruitment Apprenticeship Under NAS 16-18 Year Olds Only,,,False,True,True,False,4,2,2,4,29,4
11336,"Support Specialist (Caregiver), Weekdays",,,False,True,True,False,1,2,6,4,69,5
11337,"Manufacturing Engineer - Solid Works AutoCAD ProE - Midwest, MN",,,False,False,False,False,1,2,3,1,1,3
11338,Technical Writer - Documentation,,,False,True,False,False,1,2,2,5,6,33
11339,"Home Health RN/LPN--Silver City, NM",,,False,True,False,False,1,3,3,1,1,3
11340,"Regional Vice President Sales, West",Revenue,,False,True,False,False,1,2,7,2,2,4
11341,RUBY ON RAILS DEVELOPER,Information Technology,,False,True,False,False,51,2,3,3,26,7
11342,Sr. Reservoir Engineer,,,False,True,True,False,1,2,3,2,16,9
11343,Linux System Manager - SaaS,,,False,True,False,False,1,2,4,2,6,7
11344,Java Developer,,,False,True,False,False,2,2,5,2,6,7
11345,SAP BOBJ Sr. Developer,,,False,True,True,False,10,2,3,1,1,18
11346,B2B Outside Sales - commissions only,,,True,False,False,False,1,5,5,4,3,4
11347,Sales Representative with Management Training - AT&T,AFSSA,45000-67000,False,True,False,False,1,2,3,1,14,4
11348,Ipswich Beauty/Fragrance Staff Needed,,,False,True,False,False,4,3,3,1,25,3
11349,M1 5AN Business Admin Apprenticeship available under NAS 16-18 year olds only,,,False,True,True,False,4,3,2,4,1,3
11350,Technical Support - Happiness Hero,,,False,True,True,False,1,2,2,1,10,7
11351,Fraud Analytic and Card Payment Manager  ,Finance,,False,True,True,False,25,2,4,2,72,25
11352,Sr. Design Engineer Mechanical - 3D CAD,,,False,False,False,False,1,2,3,1,1,3
11353,Mechanical Engineer,,,False,False,False,False,1,2,3,1,36,3
11354,"Delivery Driver - Miami, FL",Operations,,False,True,True,False,1,2,2,4,48,3
